index,date,region,hotel,review_positive,tag1,tag2,tag3
358,2020-04-01,부산,웨스틴 조선 부산,"전통이 있는 호텔이라 내부가 올드한 느낌이라고 했지만 청결함이 유지되어 엔틱함이 느껴졌습니다. 오션뷰도 너무 좋았고, 시내와 떨어져있어 복잡함도 없고, 들려오는 파도소리에 모든 근심이 쓸려가는 듯했습니다.  무엇보다 침구가 너무 좋았고 일인용 소파와 조명 모든게 완벽한것이 가기 싫었어요~ 너무 좋아요~  아침은 먹지 않아 조식은 신청하지 않고, 오후에 라운지 바에서 커피와 버거와 디져트를 시켜 바다를 보며, 책을 읽고, 혼자 오래 앉아 있는데 사람들이 많이 와서 혹시 자리를 차지 하고 있을까 싶어 눈치가 보여 또 시켰는데, 커피도 리필해주시고, 친절하게 대해주셔서 ㅠㅠ 너무 감사했어오 ㅠㅠ 무려 4시간이나 앉아있었다는 민폐녀얐을까오 ㅠㅠ",청결,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",all
359,2022-01-01,부산,웨스틴 조선 부산,바다뷰가 모든걸 다했어요~,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
360,2021-12-01,부산,웨스틴 조선 부산,뷰가좋다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
361,2021-12-01,부산,웨스틴 조선 부산,직원들 친절하고 투숙객에게 무료로 제공하는 서비스가 좋았습니다.,친절 / 서비스,,
363,2021-09-01,부산,웨스틴 조선 부산,침구가 편안했고 직원분들이 모두 친절하셨습니다,룸컨디션(가구 / 시설),친절 / 서비스,
364,2021-09-01,부산,웨스틴 조선 부산,위치,"위치 (산, 해변, 볼거리와 가까움)",,
365,2021-09-01,부산,웨스틴 조선 부산,오션뷰의 전망은 최고라 할 수 있었습니다.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
366,2021-09-01,부산,웨스틴 조선 부산,"아침식사는 나쁘지는 않았지만, 간단한 한식도 있었음 좋겠어요. 위치는 동백섬을 끼고 조깅도 할수있고 그리고 무엇보다 밤뷰가 너무 너무 좋았어요","식사 (조식, 석식, 룸서비스)","위치 (산, 해변, 볼거리와 가까움)","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)"
367,2021-07-01,부산,웨스틴 조선 부산,바다뷰 잘보이는거,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
372,2021-05-01,부산,웨스틴 조선 부산,전망은 최고입니다 가격대비 특별한 메인요리 한가지정도 있었음 좋을듯해요,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
373,2021-04-01,부산,웨스틴 조선 부산,경관이 좋았습니다.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
374,2021-01-01,부산,웨스틴 조선 부산,객실 및 사우나 미화원 분들 친절하셨음,룸컨디션(가구 / 시설),친절 / 서비스,
375,2020-11-01,부산,웨스틴 조선 부산,식사도 좋았고 직원분들도친절해서 좋았어요,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,
376,2020-11-01,부산,웨스틴 조선 부산,가격이 부담이지만 그만큼 오션뷰가 멋졌습니다. 바다소리와 경치 보고 힐링하기 좋습니다.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
377,2020-10-01,부산,웨스틴 조선 부산,일찍 도착했는데 얼리체크인으로 해주시고 방도 오션뷰에 고층이어서 좋았어요,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
379,2020-08-01,부산,웨스틴 조선 부산,뷰가최고였어요 직원분들도 친절했구요~,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
380,2020-08-01,부산,웨스틴 조선 부산,오션뷰랑 침구가 좋았습니다.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",룸컨디션(가구 / 시설),
382,2020-08-01,부산,웨스틴 조선 부산,없습니다,all,,
383,2020-07-01,부산,웨스틴 조선 부산,해운대 도시와 바다가 어우러지는 오션뷰는 단연 탑급,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
384,2020-07-01,부산,웨스틴 조선 부산,조선호텔의 기본기는 익히 알고있습니다.. 좋았습니다.,all,,
385,2020-06-01,부산,웨스틴 조선 부산,위치,"위치 (산, 해변, 볼거리와 가까움)",,
386,2020-05-01,부산,웨스틴 조선 부산,뷰가 좋다.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
387,2020-05-01,부산,웨스틴 조선 부산,해변뷰라 밤새도록 좋은 야경을 구경하였습니다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
388,2021-11-01,부산,웨스틴 조선 부산,바다전망이 너무 좋았습니다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
389,2021-02-01,부산,웨스틴 조선 부산,"위치가 너무 좋았고, 해운대 번화가랑 약간 떨어져 있어서 더 조용히 쉬기에 좋았던 것 같아요. 나머지는 모두 완벽했습니다.","위치 (산, 해변, 볼거리와 가까움)",all,
390,2021-01-01,부산,웨스틴 조선 부산,예전의 좋은추억들이 다시느껴지는것같아  좋았어요 변함없이 그곳에 있었으면 합니다,all,,
391,2021-01-01,부산,웨스틴 조선 부산,"개인적으로 조선호텔은 정말 좋아하는 곳입니다. 오래되었지만 그래서 더욱 좋은 클래식함이 있어서 좋습니다. 객실 안의 창문은 더욱 좋습니다. 휴가 때마다 이 곳을 찾는 이유는 창문을 열어 둔 채 바다를 온전히 느낄 수 있는 파도 소리와 그 외 산책지의 위치, 그리고 클래식 입니다.  룸서비스 음식이 매우 훌륭했고 한식 뿐 아니라 양식 등 모든 음식이 맛있고 정갈했습니다. 또한 직원 분들이 친절 하셨습니다.","위치 (산, 해변, 볼거리와 가까움)","식사 (조식, 석식, 룸서비스)",친절 / 서비스
392,2020-12-01,부산,웨스틴 조선 부산,오션뷰로 하세요 두 번 하세요,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
393,2020-10-01,부산,웨스틴 조선 부산,해운대 바다 뷰가 정말 훌륭했습니다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
394,2020-08-01,부산,웨스틴 조선 부산,편안하고 오션뷰가 정말 좋았어요,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
395,2020-06-01,부산,웨스틴 조선 부산,"해운대가 한눈에 보이는 아름답고도 장엄한 뷰가 참 멋졌습니다. 오래된 호텔이라 하여 걱정했는데 깨끗이 잘 관리되어 숙박하는 데 큰 문제가 없었습니다. 객실 내 tv에서 유튜브, 넷플릭스를 사용할 수 있어 좋았습니다. 스테이케이션 패키지로 오후 2시 레이트 체크아웃이 가능해 여유롭게 시간을 보냈습니다.","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
396,2020-05-01,부산,웨스틴 조선 부산,역시나 역사와 전통을 자랑하는 웨스틴조선이네요 너무 만족스러운 1박이었습니다 아기도 와이프도 대만족입니다  요청사항도 모두 잘 적용되어있고 추가로 필요한 부분을 확인하는 세밀함까지!,키즈,가족,
397,2020-05-01,부산,웨스틴 조선 부산,뷰가 좋았어요,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
398,2020-04-01,부산,웨스틴 조선 부산,안락하고 편하고 뷰도 좋고 서비스도 좋고 다 좋았습니다,친절 / 서비스,,
399,2020-03-01,부산,웨스틴 조선 부산,호텔 직원 모두 친절해서 좋았어요,친절 / 서비스,,
419,2022-01-01,부산,롯데 호텔 부산,백화점이 연결되어 있고 직원들 완전 친절해요,친절 / 서비스,인근시설(편의점 / 마트 / 시장),
420,2022-01-01,부산,롯데 호텔 부산,시티뷰가 환상. 친절하고 룸 컨디션 최상 역시 5성급 호텔+ “롯데” 위치도 서면역 근처라 편했습니다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",룸컨디션(가구 / 시설),교통 / 접근성
421,2022-01-01,부산,롯데 호텔 부산,친절한 직원분들이요!,친절 / 서비스,,
422,2022-01-01,부산,롯데 호텔 부산,직원분들 정말 친절했어요. 직원분들 친절함에 다시한번 더 방문하고 싶어요!,친절 / 서비스,,
423,2021-12-01,부산,롯데 호텔 부산,밥이 맛있고 직원분들 다 너무 친절하심,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,
424,2022-01-01,부산,롯데 호텔 부산,모든직원이 친절하고 시설도 멋스럽고 좋았음,친절 / 서비스,룸컨디션(가구 / 시설),
425,2022-01-01,부산,롯데 호텔 부산,"역에서 매우 가깝고, 직원들의 서비스가 매우 친절 했습니다. 부대시설과 룸 컨디션이 매우 청결하고 좋았습니다. 조식뷔페를 이용했는데 전체적으로 깔끔하고 맛있었습니다.",all,,
426,2022-01-01,부산,롯데 호텔 부산,친절한 서비스 응대 넓은 방 편의시설,친절 / 서비스,"부대시설 (수영장, 사우나)",
17258,2021-03-01,강원도,세인트존스 경포호텔,반려동물과 함께하기 너무 좋은 호텔입니다. 바다 바로 앞이라서 산책만 나가도 힐링이 되는 여행이었습니다.,반려동물,"위치 (산, 해변, 볼거리와 가까움)",
17259,2021-03-01,강원도,세인트존스 경포호텔,위치나 깨끗한 것등은 좋았다,"위치 (산, 해변, 볼거리와 가까움)",청결,
17261,2021-03-01,강원도,세인트존스 경포호텔,위치,"위치 (산, 해변, 볼거리와 가까움)",,
17262,2021-03-01,강원도,세인트존스 경포호텔,"모든 게 좋았어요. 조식 뷔페가 코로나로 축소 운영 하는 점이 아쉽지만 위치나 바다 접근, 뷰 등 다른 요소들이 좋아요. 편의시설이 모두 갖춰있어서 아기랑 여행하기 좋은 곳이에요. 재방문 의사 있습니다. 덕분에 마음 든든한 여행하고 갑니다 :)",all,"위치 (산, 해변, 볼거리와 가까움)",키즈
17263,2021-03-01,강원도,세인트존스 경포호텔,5성급 호텔답게 시설이나 스텝의 친절함과 전문성이 구비된 호텔. 룸 내부의 청결함도 만족하였다.,친절 / 서비스,청결,
17265,2021-02-01,강원도,세인트존스 경포호텔,체크인 시칸이 모든 기억을 집어삼켜 다를 기어이 않남.,,,
17267,2021-03-01,강원도,세인트존스 경포호텔,객실 청결상태가 좋았습니다.,청결,,
17270,2021-03-01,강원도,세인트존스 경포호텔,"위치는 좋았음 , 해변뷰는 좋음","위치 (산, 해변, 볼거리와 가까움)","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",
17271,2021-03-01,강원도,세인트존스 경포호텔,바다조망,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
17272,2021-02-01,강원도,세인트존스 경포호텔,해수욕장 옆,"위치 (산, 해변, 볼거리와 가까움)",,
17273,2021-02-01,강원도,세인트존스 경포호텔,객실 상태는 깔끔했다 뷰도 좋았음,청결,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",
17274,2021-03-01,강원도,세인트존스 경포호텔,뷰가 좋고...위치가 좋습니다 침구도 쾌적하고 2박3일 사용했는데 룸서비스도 아주 좋구요~ 4월에도 재방문 하려합니다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)","위치 (산, 해변, 볼거리와 가까움)",친절 / 서비스
17275,2021-02-01,강원도,세인트존스 경포호텔,빠른체크인과 체크아웃이 좋았어요,,,
17276,2020-12-01,강원도,세인트존스 경포호텔,위치가굿,"위치 (산, 해변, 볼거리와 가까움)",,
17277,2021-02-01,강원도,세인트존스 경포호텔,전반적으로 객실이 깔끔하고 좋았어요,청결,,
17278,2021-02-01,강원도,세인트존스 경포호텔,"강릉 갈때마다 이용합니다. 전망, 가성비 좋고, 깨끗합니다.","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",가성비,청결
17279,2021-02-01,강원도,세인트존스 경포호텔,"해변 위치 좋고, 주위 식당 많음.  편의점 3개 정도 위치함.  흡연실 외부에 따로 있음.  소나무 숲이 해변에 가까이 있어 좋음.  모래 상태 좋음 . 바다 깨끗함","위치 (산, 해변, 볼거리와 가까움)",인근시설(편의점 / 마트 / 시장),
17280,2021-02-01,강원도,세인트존스 경포호텔,"청결, 편의시설 이용, 위치 등 최상급",청결,인근시설(편의점 / 마트 / 시장),"위치 (산, 해변, 볼거리와 가까움)"
17281,2021-02-01,강원도,세인트존스 경포호텔,오션뷰로 해서 숙소에서도 바다가 훤히 보여 좋았다. 편의시설이 많고 어딜 가더라도 멀지 않아서 위치가 좋았다,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",인근시설(편의점 / 마트 / 시장),"위치 (산, 해변, 볼거리와 가까움)"
17282,2021-02-01,강원도,세인트존스 경포호텔,깨끗하고 편안하게 쉴 수 있었습니다,청결,,
17283,2021-02-01,강원도,세인트존스 경포호텔,성수기때는 위치적 조건이 좋을거라 예상,"위치 (산, 해변, 볼거리와 가까움)",,
17285,2021-02-01,강원도,세인트존스 경포호텔,조식이 맛있고 바다뷰가 좋았어요,"식사 (조식, 석식, 룸서비스)","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",
17287,2021-02-01,강원도,세인트존스 경포호텔,맛집이나 가볼만한 곳들과 가까워서 좋았습니다.,인근시설(편의점 / 마트 / 시장),,
17288,2021-02-01,강원도,세인트존스 경포호텔,룸컨디션도 좋고 직원분들도 친절하세요. 가성비 좋습니다.,룸컨디션(가구 / 시설),친절 / 서비스,가성비
17290,2021-02-01,강원도,세인트존스 경포호텔,강아지들과 편안하게 묵고 바다뷰라서 좋았어요,반려동물,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",
17291,2021-02-01,강원도,세인트존스 경포호텔,숙소에서 바라보는  바다풍경,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
17293,2021-02-01,강원도,세인트존스 경포호텔,두번째 방문인데 강릉역에서도 멀지않고 주변 편의시설이 가까워서 좋아요,"위치 (산, 해변, 볼거리와 가까움)",인근시설(편의점 / 마트 / 시장),
17294,2021-02-01,강원도,세인트존스 경포호텔,청결함과 친절함,청결,친절 / 서비스,
17295,2021-02-01,강원도,세인트존스 경포호텔,뷰가 좋았어요,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
17296,2021-02-01,강원도,세인트존스 경포호텔,위치와 바다 전망은 좋음,"위치 (산, 해변, 볼거리와 가까움)","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",
17298,2021-02-01,강원도,세인트존스 경포호텔,그냥 위치 좋았고 깔끔했다,"위치 (산, 해변, 볼거리와 가까움)",청결,
17300,2021-02-01,강원도,세인트존스 경포호텔,짱구랑 세가족이 즐거운 여행! 소중한 추억!,,,
17301,2021-02-01,강원도,세인트존스 경포호텔,딱 하나 청결하다는거 ........ 객실청소하시는 직원들은 제대로 채용한듯....,청결,,
17302,2021-02-01,강원도,세인트존스 경포호텔,"부분바다전망이라도 경포대가 워낙 길어서 전망이 좋았고, 각종부대시설도 깨끗하고 훌륭했어요.","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",청결,
17303,2021-02-01,강원도,세인트존스 경포호텔,"일부러 오션뷰로 예약했는데 진짜 돈이 하나도 아깝지 않은 숙소였습니다. 정면이 막히지 않은 오션뷰에, 객실 상태도 우수했습니다. 침구류도 완벽해서 잘 쉬다가 왔습니다. 체크인하기 전에 짐 맡기는 서비스도 이용했는데 직원분들도 무지 친절하세요 :)","뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",룸컨디션(가구 / 시설),친절 / 서비스
17304,2021-02-01,강원도,세인트존스 경포호텔,친절함이 베어 있었고 항시 웃음으로 반겨주어서 인상이 좋았습니다 가성비 대비 무척 좋앗으며 청결도는 물론 좋았네요 아기가 있어 청결도를 많이 봤는데 재투숙하고 싶을만큼 좋았어요,친절 / 서비스,가성비,청결
17305,2021-01-01,강원도,세인트존스 경포호텔,"평일에 가서 그런지 가격이 괜찮았고 숙소의 위치, 전망, 청결도 모두 좋았습니다.",가성비,"위치 (산, 해변, 볼거리와 가까움)",청결
17307,2021-02-01,강원도,세인트존스 경포호텔,아침식사 굿 깨끗해서 마음에 들었습니다,"식사 (조식, 석식, 룸서비스)",청결,
17308,2021-01-01,강원도,세인트존스 경포호텔,숙소 베란다에서 해돋이를 볼 수 있어서 무척 좋았습니다.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",,
