Date,Region,Hotel,room_type,Score,Title,review_positive,review_negative
2019년 7월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",9.2,"
최고
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
객실 - 체크인 시 배정 
",8.3,"
매우 좋음
",작성한 내용이 없습니다,
2019년 7월,부산,에이치에비뉴 호텔 광안리점,"
수페리어 트윈룸 - 바다 전망
",7.1,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",7.9,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 더블룸/트윈룸 - 바다 전망
",6.7,"
만족
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
수페리어 트윈룸 - 바다 전망
",7.1,"
좋음
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
객실 - 체크인 시 배정 
",8.3,"
매우 좋음
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",9.6,"
강력 추천
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 발코니 및 바다 전망
",7.9,"
좋음
",작성한 내용이 없습니다,
2019년 5월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",9.2,"
최고
",작성한 내용이 없습니다,
2019년 5월,부산,에이치에비뉴 호텔 광안리점,"
수페리어 한실 더블룸 - 테라스, 바다 전망
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 4월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 발코니 및 바다 전망
",7.1,"
좋음
",작성한 내용이 없습니다,
2019년 4월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 발코니 및 바다 전망
",6.7,"
만족
",작성한 내용이 없습니다,
2019년 3월,부산,에이치에비뉴 호텔 광안리점,"
한실 더블룸 - 바다 전망 
",8.3,"
매우 좋음
",작성한 내용이 없습니다,
2021년 11월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 발코니 및 바다 전망
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2021년 12월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2021년 10월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2021년 10월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",1.0,"
형편없음
",작성한 내용이 없습니다,
2021년 8월,부산,에이치에비뉴 호텔 광안리점,"
더블룸/트윈룸 - 바다 측면 전망 
",3.0,"
나쁨
",작성한 내용이 없습니다,
2021년 7월,부산,에이치에비뉴 호텔 광안리점,"
더블룸/트윈룸 - 바다 측면 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2021년 6월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 더블룸/트윈룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2021년 5월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 발코니 및 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2021년 3월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 더블룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2021년 2월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 12월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 더블룸/트윈룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 11월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 11월,부산,에이치에비뉴 호텔 광안리점,"
수페리어 트윈룸 - 바다 전망
",3.0,"
나쁨
",작성한 내용이 없습니다,
2020년 11월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 발코니 및 바다 전망
",3.0,"
나쁨
",작성한 내용이 없습니다,
2020년 10월,부산,에이치에비뉴 호텔 광안리점,"
한실 더블룸 - 바다 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 8월,부산,에이치에비뉴 호텔 광안리점,"
더블룸/트윈룸 - 바다 측면 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 6월,부산,에이치에비뉴 호텔 광안리점,"
더블룸/트윈룸 - 바다 측면 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 4월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 킹룸 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 6월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 더블룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 6월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 6월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 5월,부산,에이치에비뉴 호텔 광안리점,"
수페리어 트윈룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 5월,부산,에이치에비뉴 호텔 광안리점,"
더블룸/트윈룸 - 바다 측면 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 4월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 더블룸/트윈룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",6.0,"
만족
",작성한 내용이 없습니다,
2020년 2월,부산,에이치에비뉴 호텔 광안리점,"
더블룸/트윈룸 - 바다 측면 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 2월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",6.0,"
만족
",작성한 내용이 없습니다,
2020년 2월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 더블룸
",6.0,"
만족
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",3.0,"
나쁨
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,"
수페리어 트윈룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 12월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 더블룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 12월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",6.0,"
만족
",작성한 내용이 없습니다,
2019년 12월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",5.4,"
그럭저럭
",작성한 내용이 없습니다,
2019년 11월,부산,에이치에비뉴 호텔 광안리점,"
한실 더블룸 - 바다 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,에이치에비뉴 호텔 광안리점,"
객실 - 체크인 시 배정 
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 9월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 더블룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,에이치에비뉴 호텔 광안리점,"
객실 - 체크인 시 배정 
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 더블룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
더블룸 - 테라스
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 6월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 5월,부산,에이치에비뉴 호텔 광안리점,"
스탠다드 킹룸 - 바다 전망
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 3월,부산,에이치에비뉴 호텔 광안리점,"
디럭스 한실 더블룸 - 테라스, 바다 전망 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 2월,부산,에이치에비뉴 호텔 광안리점,,8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 12월,부산,에이치에비뉴 호텔 광안리점,,8.8,"
우수함
",작성한 내용이 없습니다,
2019년 9월,부산,에이치에비뉴 호텔 광안리점,,8.8,"
우수함
",작성한 내용이 없습니다,
2019년 8월,부산,에이치에비뉴 호텔 광안리점,,7.5,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,에이치에비뉴 호텔 광안리점,,7.5,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,에이치에비뉴 호텔 광안리점,,7.1,"
좋음
",작성한 내용이 없습니다,
2019년 4월,부산,에이치에비뉴 호텔 광안리점,,9.6,"
강력 추천
",작성한 내용이 없습니다,
2019년 3월,부산,에이치에비뉴 호텔 광안리점,,9.2,"
최고
",작성한 내용이 없습니다,
2019년 3월,부산,에이치에비뉴 호텔 광안리점,,6.7,"
만족
",작성한 내용이 없습니다,
2021년 11월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2021년 11월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2020년 10월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2020년 10월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2020년 10월,부산,에이치에비뉴 호텔 광안리점,,4.0,"
실망스러움
",작성한 내용이 없습니다,
2020년 4월,부산,에이치에비뉴 호텔 광안리점,,3.0,"
나쁨
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,,1.0,"
형편없음
",작성한 내용이 없습니다,
2020년 1월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2019년 12월,부산,에이치에비뉴 호텔 광안리점,,5.0,"
그럭저럭
",작성한 내용이 없습니다,
2019년 12월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2019년 11월,부산,에이치에비뉴 호텔 광안리점,,10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,에이치에비뉴 호텔 광안리점,,5.4,"
그럭저럭
",작성한 내용이 없습니다,
2020년 1월,부산,부산 오름 호텔,"
디럭스 더블룸 
",10,"
강력 추천
",부산역도 가깝고 직원들도 진짜 친절했어요. 방도 넓고 깨끗해서 다음에도 다시 숙박하고 싶어요.,
2021년 12월,부산,부산 오름 호텔,"
패밀리 더블룸
",7.0,"
가성비는 엄청 좋아요.. 답답함없이 널직한 공간,하지만 청소 및 수건에 더 신경써야겠어요. 이부분만 보완되면 재방문 하고싶은 곳입니다.
","생각보다 거실룸, 방 등 객실 공간이 커서 가성비가 좋다고 생각합니다.",청소가 너무 안되어 있고 수건이 지저분했음.ㅠㅠ
2022년 1월,부산,부산 오름 호텔,"
스탠다드 트윈룸 - 바다 전망
",8.0,"
매우 좋음
",방에서 보는 경치가 아주 좋았어요,바로 앞에 기차가 다녀서 잠귀가 밝은 분들은 저녁에 힘들수도 있을거 같아요
2021년 12월,부산,부산 오름 호텔,"
디럭스 더블룸 
",8.0,"
매우 좋음
",가성비 좋아요. 걸어서 3분거리에 편의점 있음. 부산역에서 도보 5분. 인덕션도 있고 냉장고도 커서 원룸텔같은느낌. 만족합니다.,엄청 깨끗하지는 않음. 조식 늦게가면 먹을게 없음.
2021년 12월,부산,부산 오름 호텔,"
스탠다드 트윈룸 - 바다 전망
",8.0,"
매우 좋음
","한식으로 제공되는 아침식사가 좋았음.
2개의 베드, 넓은 공간이 좋았음.",12월임에도 방안에 모기가 있어 잠을 설침.
2021년 12월,부산,부산 오름 호텔,"
패밀리 스위트룸
",8.0,"
가성비 갑 숙소! 넓고 깔끔, 위치 굿!
",부산역이라 위치 굿!! 가격 대비 방이 호텔이 아닌 콘도나 펜션처럼 넓고 침대도 많아서 좋았어요!!,"프론트에 직원분이 계속 상주하고 계신건 아닌거 같아서 아주 살짝 불편했지만, 전화는 바로 연결됐어요!!ㅋㅋ"
2021년 12월,부산,부산 오름 호텔,"
스탠다드 트윈룸 - 바다 전망
",8.0,"
눈에띄지 않는장소였지만 만족
","역에서 가깝고주위에 먹을것 많아요ㆍ
업그레이드 해주어서 넓은공간에서 편히있었답니다ㆍ",소파만 바꾸면 good !!!
2021년 11월,부산,부산 오름 호텔,"
패밀리 주니어 스위트룸 - 바다 전망
",7.0,"
좋음
",좋았어요,
2021년 11월,부산,부산 오름 호텔,"
패밀리 스위트룸
",9.0,"
최고
",깨끗하고 친절함,주차하기가 불편하고 조식은 먹지마시길
2021년 11월,부산,부산 오름 호텔,"
패밀리 더블룸
",8.0,"
매우 좋음
","부산역에서 가깝고
교통이 아주 편해서 좋아요
4명이. 지내는데 아주 편했어요",그리 없었어요
2021년 9월,부산,부산 오름 호텔,"
디럭스 더블룸 
",7.0,"
가격대비 만족
",부산역과 가깝고 가격대비 만족스러운 숙소였습니다,오밤중에 화재경보기가 울려서.. 당황스러웠어요 직원 대처도 아쉬웠습니다
2021년 10월,부산,부산 오름 호텔,"
패밀리 더블룸
",8.0,"
매우 좋음
","직원분의 친절함과  깔끔한 객실,
생수도 넉넉해서 좋았다","1박다음날 일정 다녀온후 수건과 물만 교체해줬을뿐,
바닥청소가 안되어 있었던점이 조금 아쉬웠다"
2021년 10월,부산,부산 오름 호텔,"
디럭스 더블룸 
",8.0,"
가성비/오피스텔st./저녁이후에 들어가는 일정이라면 강력추천
","-친절함
 예약확인 전화옴, 24시 프론트, 상냥한 직원
-깔끔함&편안함
 호텔로비부터 객실까지 깔끔함, 
 넓음(원룸 거실 부분이라 해야하나 그 부분이 넉넉함)
-가격 
 조식포함 가격이 저렴함
기본적의로 아쉬웠던 몇가지는 상황에 따라 크게 의미가 없을 내용도 있어서, 만족하고 감","202호 이용 / 바다뷰 아님(객실정보에 바다뷰로 검색해서 진행한 거였는데, 아니어서 당황) , 발코니의 경우도 실외기 보관용으로 만들어짐 틈임
침대 프레임이 부서짐(어긋남) /
레지던스지만 식기류들은 따로 빌려야함
밤에 돌아다니기엔 주변이 으슥함 
내부 방음이 취약한 편(오피스텔)
위의 모든 게 일정이 다 끝나고 지쳐서 택시타고 들아가면 아무 문제 없음"
2021년 10월,부산,부산 오름 호텔,"
스탠다드 트윈룸 - 바다 전망
",8.0,"
부산역 근처 가성비 좋은 레지던스
","레지던스라 주방, 식탁, 냉장고, 선반등이 있어서 편리했습니다. 무엇보다 부산역까지 도보로 5분도 걸리지 않으며 부산역 지하철 2번 출구랑 매우매우 가까워요..!! 근처 관광지로는 차이나타운이 있어요. 룸 컨디션도 청결했으며 화장실 컨디션도 매우 깨끗했어요(매우 넓고 쾌적) 창문 열면 바로 앞에 부산항대교가 보여서 좋았네요 :) 체크아웃 시간이 12시라 넉넉해서 좋았습니당",저는 혼자 묵었기 때문에 2인실 룸으로 예약했는데 주방 조리기구 및 접시는 없더라구요 다른 객실에는 구비되어 있는것 같던데 만약 조리가 필요하신 분들은 체크인시 꼭 확인해보세요! 더불어 제가 묵었던 방은 세탁기가 없었는데 장기 투숙하시는 분들은 객실 내 세탁기 여부가 있는지 확인해보세요.
