region,hotel,date,review_positive,review_negative
yeosu,호텔 더 원,2019년 5월,방에 에어드레서가 있어서 미세먼지에 찌든것같은 옷을 케어해주고 욕실이 정말 깔끔하고 욕조가 스파기능이되는게 좋았어요 방음시설도 잘되어있고 암막커튼도 제기능을 잘하는지 아침에도 햇빛을 잘차단해서 햇빛때문에 깨는일은 없었어요~ 발렛 해주시는분 짱짱친절해서 기분이좋았어요^^,저녁에 카운터에계신 사장님??남자분 그날따라 피곤하신지 불친절해서 기분이 좀나빴고 침대 딱딱해서 아침에 너무뻐근했구 간이침대 놔주신다고 들었는데 요랑 이불 줘서 당황스러웠어요ㅠ 가격대비 가성비좋은편은 아닌거같아요 아침에 카운터언니는 친절했음  결론적으론 카운터 사장님이 불친절해서 이것저것 안좋게보인것에 한몫하신듯해요 담엔 피곤하시더라도 좀만더 친절히 해주시길~~^^
yeosu,호텔 더 원,2019년 5월,청결,이불이 추워요
yeosu,호텔 더 원,2019년 4월,위치 옆에롯데마트나 시내랑가까워위치좋고 시설도깨끗하고 전망이좋았습니다,
yeosu,호텔 더 원,2019년 3월,"직원분들도 친절하셨고, 성인 5인 숙박에 적합한 온돌방과 객실에 스타일러가 구비되어 있어서 좋았습니다.","전반적으로 만족 했으나, 욕실에 문이 없어서 조금 불편했습니다."
yeosu,호텔 더 원,2019년 3월,스파 욕조 최고 가성비 대비 좋아요,창문 밖 도로 소음와 객실내 소음이 조금 있네요
yeosu,호텔 더 원,2019년 3월,주요지점과 가까움,위치가 바다가 잘 보이지 않았어요 아쉬운 뷰
yeosu,호텔 더 원,2019년 2월,깨끗하고 조용합니다,
yeosu,호텔 더 원,2019년 3월,"직원분이 친절했고, 욕실이 정말 만족스러웠다. 생각보다 구비되어있는 기품도 많았고, 특히 고데기는 신의 한 수. 다음에 다시 한 번 더 여수에 놀러오거나 주변 사람들이 여수로 여행을 간다고 했을 때 추천 해주고 싶은 호텔!",샤워부스와 욕조 사용법이 따로 적힌 종이가 없어서 당황했다. 특히 샤워부스에서 씻으려고 하는데 물을 트는 곳을 찾지 못해서 잠깐 헤맸었다. 또한 침대가 생각보다 많이 딱딱해서 놀랐다. 매트리스 위에 푹신한 이불을 깔면 더 좋을 것 같다.
yeosu,호텔 더 원,2019년 3월,위치는 입구에서 약간 들어가 있어요,근처에 편의시실이 부족해요
yeosu,호텔 더 원,2019년 2월,넓은 방과 샤워시설,"딱딱한 매트리스, 밖에서 보이는 유리창"
yeosu,호텔 더 원,2022년 2월,따듯한물이 잘나옴 경치가 멋있음,추웠음 난방이 어떻게되는지 알수없음
yeosu,호텔 더 원,2022년 1월,,온도조절안됨 더워서 잠 못잠
yeosu,호텔 더 원,2022년 1월,깨끗하고 좋아요,옷장이 없어서 아쉬워요
yeosu,호텔 더 원,2022년 1월,,침대 쿠션이 여~~~엉
yeosu,호텔 더 원,2021년 12월,좋음,문
yeosu,호텔 더 원,2021년 12월,"방은 깨끗하고 전망도 좋았고 롯데마트가 옆에 있어서 쇼핑도 하고 좋았으며, 주차도 잘되어있어 good...",다 좋았으나 밤인데도 창문 밖이 너무 밟아 대낮 같아요 밤새 근로자들이 일하나 봄 그래도 좋았음
yeosu,호텔 더 원,2021년 11월,"가성비짱.. 진짜 넓고 욕실도 넓고 욕조도 있고 게다가 오션뷰에 전면 창에, 테이블도 있고 추천의사 있습니다","중앙난방 인가요..? 전면창 객실이 얼마나 더운줄 아시죠, 근데 에어컨은 맘대로 못켬.. 전화해서 켜달라 하면 켜주다가 또 일정 시간대에는 안된다고 하고 밤에도 더워서 창문열어 두니까 창문 닫으라고 전화와서 그럼 에어컨 켜달라니까 지금은 못텬다고함.. 더운데 어카라는건지 모르겟음 ㅠㅜ"
yeosu,호텔 더 원,2021년 10월,깨끗하고 방이 생각보다 큽니다.  욕조도 깨끗하고 화장실 크고 좋네요.  전체적으로 만족스러웠습니다. 뷰도 좋고요,침대가 좀 딱딱한데 잘만 함. 참고바람 (저는 잘 잤습니다)
yeosu,호텔 더 원,2021년 10월,위치도 풍경도 편의점도 가깝고 너무 잘 쉬다 왔습니다. 에어드레서도 있고 욕조도 있어서 너무 만족합니다 ^^,침대가 너무 딱딱한건 말곤 다 좋았어요!
yeosu,호텔 더 원,2021년 9월,햇빛이 잘들어오는 구조입니다.,"우선 화장실과 침대 사이에 따로 문이 없고 '발'만 있습니다. 즉, 용변을 보는 공간과 침대가 바로 연결되어 있는 구조입니다. 붉고 금색의 인테리어 때문인지 분위기가 한국 숙박업소 같지 않고 매우 중국스럽습니다.  침대가 비교적 딱딱합니다."
yeosu,호텔 더 원,2021년 10월,음식요금이 너무 비싼것같아요 갈치조리의경우 가성비가 너무 낮아요~ㅜㅜ,경치가 너무 좋았고 힐링여행지로선 최고 인듯~ 제주 못지않게 즐거웠어요~^^
yeosu,호텔 더 원,2021년 9월,좋은위치! 넓은 객실과 욕실! 오션뷰도 덤으로 너무 만족했습니다!,
yeosu,호텔 더 원,2021년 9월,룸크기와 욕실이 스위트룸 정도로 크다. 방에서보이는 뷰는 유화같은 느낌.승용차가 있다면 바로 선택하세요,주변시설이 그냥 한적한 동네ㆍ난 뚜벅이라서 계속 택시 이용
yeosu,호텔 더 원,2021년 9월,,가지 마세요 텔급수준 입니다. 이름 만 호텔 입니당.
yeosu,호텔 더 원,2021년 8월,,침대가 너무 딱딱했습니다
yeosu,호텔 더 원,2021년 8월,시설과 직원분들 친절,샤워실 문에 세로 2cm 공간이 있어 바깥으로 물이 새어나감
yeosu,호텔 더 원,2021년 8월,낭만포차거리가 차타고 10분으로 가까움,이불에 뭐가 묻어있어서 첫날밤 근무 직원한테 갔더니 겁나 퉁명스럽게 그걸 왜 나한테 묻냐는 식으로 응대하시더니 호텔 이불말고 집이불 같은 거 얇은거 하나주시긴함. 그 후 아침 직원한테 청소랑 이불교체 부탁드리고 저녁에 다시 왔으나 이불은 커녕 전날 썼던 수건도 교체 안 되어있고 이불도 교체 안 되어있고 쓰던 치약칫솔 세면도구는 수거해가셔놓고 새거는 안 놓고가셔서 대환장파티였음. 신발정리는 해놓은 걸로 보아 하다가 마신듯. 둘째날 밤에 계시던 직원분한테 말했더니 이불과 수건 교체는 해주심. 무려 세번째 요청때 처리됨. 1박에 17만원을 내고 받은 서비스라기에는 좀 무색함.....
yeosu,호텔 더 원,2021년 7월,옆에 롯데마트가 있어서 좋았습니다.,방이 더워서 외출 시 냉방을 위해 카드키 두개 발급을 요청했더니  다른 방들 카드키 발급해야한다고 안된다고 함...(여분이 1도 없을줄은 상상도 못함) 물 두병 추가 요청하였으나 비용 발생한다고 함
yeosu,호텔 더 원,2021년 6월,"바닷가전망,돌산대교 돌산공원과 가까움.",모기방충망없음.
yeosu,호텔 더 원,2021년 7월,"숙소 위치가 좋아서 아침을 가까운 맛있는 곳에서  잘 먹을 수 있었어요~^^ 그리고 오동도 가기, 요트타기, 향일암 등 여러 경험을 하고 자연이 예쁜 곳에서 산책도 해서 좋았어요~! 숙소가 청결하고 월풀도 하고 스타일러가 있어서  옷이 뽀송뽀송해졌네요~!",
yeosu,호텔 더 원,2021년 7월,관광하려 던 곳과 가까운 위치였습니다. 멀리 케이블카도 보이고 바다도 보이고 창밖 경치도 좋았습니다.,바깥 도로쪽이라서 오토바이소리 등 들렸습니다. 그래도 잠잘때 크게 방해될정도는 아닙니다.
yeosu,호텔 더 원,2021년 6월,그다지...,직원응대 위치
yeosu,호텔 더 원,2021년 7월,화장실이 엄청 넓어서 욕조도 잇고 욕조에 마사지 기능도 있어서 좋았어요,침대가 너무 딱딱해요 돌침대인줄 알았어요
yeosu,호텔 더 원,2021년 7월,욕조가 너무 더러웠어요 샤부스는 핑크색 물떼? 너무 더러워서 빨리나가고십.ㅓㅆ어요,깨끗하게 관리해주세요
yeosu,호텔 더 원,2021년 7월,"위치, 뷰 등",
yeosu,호텔 더 원,2021년 7월,"위치와 가성비를 따져봤을때 최고의 숙소인거 같습니다. 간장게장 거리, 요즘 뜨고 있는 41번 포차는 도보 이동 가능합니다. 여수낭만포차와 수산시장, 케이블카와 택시타고 5천원 정도밖에 나오지 않고요. 방마다 스타일러와 욕조가 있어서 정말 편하고 안락하게 머물다 왔습니다. 온수와 수압도 좋았고 아침에 방에서 일출도 볼 수 있어 좋아요. 또 여수 간다면 또 머물 의향 100프로입니다.","8층 패밀리룸과 4층 더블룸 방 2개를 사용했는데, 패밀리룸의 경우 세면대 물이 좀 잘 안 빠지더라구요  고치는데 어렵지 않으실텐데...수리해주시면 다른 분들이 더 편하고 안락하게 머무실 것 같습니다."
yeosu,호텔 더 원,2021년 7월,뷰는 정말예뻐요,침대가 진짜 너무딱딱. 이럴거면 그냥 바닥에서 자는게 나을정도 ㅎㅎ
yeosu,호텔 더 원,2021년 7월,"위치는 관광지로 가기에 적절한 거리 (차타고 5분내), 침구류도 딱딱한 편이었으나 생각보다 편안했음","창문이 도로쪽으로 있어 방음이 잘 안 됨, 화장실 청소가 좀 덜 되있어 쉬웠음"
yeosu,호텔 더 원,2021년 5월,코로나 인해 조식서비스가 안되어 너무 안타까움,청소 상태가 너무 안 좋았다. 여행 기분 망칠것 같아 참았는데 기본 청소만 됭니 있고 구서구석 확인을 안해 이전 사용자의 펀티가 서랍에 남아있어. 깜놀 와이프 기분 망칠까봐 무시하고 모른척해 버렸다.
yeosu,호텔 더 원,2021년 5월,가격대비 하루 묶기좋았어요 어차피 숙소에 있던 시간이 많지 않았어서..,앞에 공사를 해서 그런지 주말 아침에도 공사 소리의 소음은....
yeosu,호텔 더 원,2021년 5월,뷰는 좋습니다,침대가 너무 딱딱하고 욕실 문이 없고 커튼만 있어서 볼일보기 난감해요 주변 산책이나 볼거리가 없네요
yeosu,호텔 더 원,2021년 5월,직원의 친절함과 바다가 보이는 룸이 좋았음,음료등 서비스 품목이 아쉬웠음
yeosu,호텔 더 원,2021년 4월,,주차장이좁아요
yeosu,호텔 더 원,2021년 3월,,"예약할때 분명 4인 (성인2. 아이2 )했는데 부득불 자기네 전산엔 3명만 예약되었다며 2만원 더 결제함. 추후 다시 문의시에도 3명만 예약되었다며 칫솔, 물 하나씩 더 제공하는걸로 끝! 예약내역 다시봐도 4명 맞는데. 방 구석에 먼지도 그대로. 욕조에도 머리카락 막 붙어있고. 갑자기 가게된 여행이라 오래알아보지 못하고 간게 아쉽다."
yeosu,호텔 더 원,2021년 3월,모든 면에서 만족했습니다.,직원들의 표정이 서비스직과는 거리가 먼 듯..
yeosu,호텔 더 원,2021년 2월,"부모님생신을맞아보내드린여수여행,야경도예쁘고위치도좋고 깨끗하고 친절하고 안전한호텔더원이라고 좋아하셨습니다",코로나19가 없어지면 가족여행으로 꼭가겠습니다 개선할점이없다며너무좋다고말씀하시네요^^룸도 업그레이드해주셔서 감사합니다!
yeosu,호텔 더 원,2020년 12월,소음에 취약하여 고층 조용한곳을 부탁드렸는데 일단 무료로 객실 업그레이드 해주신점 정말 감사합니다 직원분 딱 한분 뵜는데... 카운터겸 주차 등 모든걸 다 혼자하시던 실장님? 정말 친절하셨어요ㅜㅜ 스타일러도 정말 좋더군요ㅎㅎ 화장실도 좋은데 뭔가 변기가 개방적으로? 뚫려있어서ㅋㅋㅋㅋ남친이 너무 부끄러워했어요ㅋㅋㅋㅋㅋ큰일을 볼 수 없는 변기라면서 호텔보단 약간 고급스런 모텔의 느낌도 있었지만 정말 편안하고 조용히 잘지내다가 왔습니다,고층이라 너무 좋았는데 창이 와이드이나 1/4? 1/3은 불투명시트지같은걸로 가려져있어서... 대체 왜 가려놓은건지ㅠㅠ 이해가되질 않았어요 뷰 정말 괜찮던데ㅠㅠ 중앙난방시스템이라 저희는 좀 추워서 온도올려달라고했는데 그래도 좀 추웠어요...흑흑
yeosu,호텔 더 원,2020년 12월,그냥 저렴해서 좋았어요,"바닥에 얼룩자국들, 침대시트 얼룩자국들, 좀 지저분. 좁은 주차장, 바디워시가 없던것, 린스가 1회분뿐"
yeosu,호텔 더 원,2020년 12월,,추움 보일러 안틀어줌 직원분이 난방조절할줄모름 욕조에 머리카락 샤워부스 머리카락 먼지묻은 생수병 등등
yeosu,호텔 더 원,2020년 12월,"객실이 넓고, 창너머 바다도 보여서 편히 쉬다가요. 스타일러도 잘쓰고갑니다.",화장실문이 없는게 아쉽네요. 트윈이었는데 물이 하나밖에 없었어요.
yeosu,호텔 더 원,2020년 11월,일출 을 볼수 있어좋았다.,청소 와 서비스가 아쉬웠다.
yeosu,호텔 더 원,2020년 10월,so so,오션부로 예약했는데 우리가 생각하는 그런 오션뷰라고 보긴 힘들거 같습니다. 도로가에 있습니다. 그래서 도로가 먼저 보입니다. 그리고 횟집과 고속버스 터미널 인지 먼지는 잘모르겠는데 큰버스가 보입니다. 일단 바다는 조금만 보입니다. 우리가 생각하는 오션뷰는 아닙니다. 바다가 조금 보이는 도로가에 있는 숙소라고 보시면 될것 같습니다^^ 그리고 주의에 편의시설이 거의 없습니다. 슈펴 편의점..있긴 한데...조금 많이 걸어야 합니다ㅠㅠ 글 잘 안쓰는데 저도 이곳을 좋다는 댓글보고 선택해서 왔는데 그 글의 내용과 와서 보니 그 모습이 많이 달랐습니다. 그래서 저처럼 당홯하시는 분이 없었음 하는 마음에 글 남기게 되네요~ 객실청소는 조금 여기저기 머리카락이 있고 바닥은 카펫인데 청소가 조금 미흡했습니다. 어제는 갑자기 추워진 날씨였는데... 난방은 어제는 조금 추운 날씨였는데 중앙난방이라서 전혀 되지 않아서 너무 추웠어요. 참고하세요^^
yeosu,호텔 더 원,2020년 10월,바다가 넓게 보이는 뷰가 좋았습니다,신발을 신고 다니는 방바닥 구조이긴하지만 머리카락이 많았고 처음갔을땐 청소가 안된 방을 안내받아서 좀 찜찜했습니다. 이불도 너무 얇아서 추웠네요
yeosu,호텔 더 원,2020년 10월,잠깐 여잔구랑 들렸는데 전망은 참 이쁘고 좋았어요 직원분도 매우 친절하시고요  방도 깨긋하고 직원분이 친절해서 좋았습니다.   여수 지역 사람이라 장기간 머물지 않아 다 경험하지는 못했지만 여수 놀러오는 관광객들이 머물기에는 가성비도 좋고 전망도 좋아 추천 할만 합니다,화장실 비품 이라던지 (폼클랜징 및 리무버등_여성을 위한 비품)이 부족했던거 같고  화장실에서 약간 냄새가 나는것 같았습니다 타지역 사람에게는 가성비 면에서 추천 하지만 여수 지역민에게는 그다지 추천할 매리트가 적은것 같습니다
